case_id,fault_terminal,current_level,current_profile,service_years,ambient_temp,vent_state,door_state,seed,severity,supply_mode,circuit_id,Stage_1_5_Time_s,Stage_2_Time_s,Stage_3_Time_s,Peak_Fire_HRR,Peak_Arc_Power,Aging_Ea_kJ_per_mol,Aging_Ignition_Temp_Rise_C,Aging_Combustion_Rate_Multiplier,Fault_Burnable_Mass_at_Stage3_g,Arc_Without_Sustained_Fire,Secondary_Ignited_Count,Secondary_Ignited_Nodes,Secondary_Ignition_Causes,Top_Risk_Neighbor,Max_Neighbor_T,Max_Neighbor_C,Diagnostic_Issues,Runner_QC_Issues,status,n_rows,n_nodes,edge_feat_shape,source_case_id
CASE_00116,KM1_DC,5.0,constant,30.0,26.0,forced,closed,116001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,29.42,8.218,,,success,45001,37,37x37x4,
CASE_00117,KM1_DC,5.0,constant,30.0,26.0,forced,closed,117002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,29.42,9.488,,,success,45001,37,37x37x4,
CASE_00119,KM1_DC,5.0,constant,30.0,26.0,off,closed,119001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,29.44,7.945,,,success,45001,37,37x37x4,
CASE_00118,KM1_DC,5.0,constant,30.0,26.0,off,closed,118000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,29.44,8.381,,,success,45001,37,37x37x4,
CASE_00120,KM1_DC,5.0,constant,30.0,26.0,off,closed,120002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,29.44,8.687,,,success,45001,37,37x37x4,
CASE_00121,KM1_DC,10.0,constant,0.0,26.0,normal,closed,121000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.095,,,success,45001,37,37x37x4,
CASE_00123,KM1_DC,10.0,constant,0.0,26.0,normal,closed,123002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.183,,,success,45001,37,37x37x4,
CASE_00122,KM1_DC,10.0,constant,0.0,26.0,normal,closed,122001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.327,,,success,45001,37,37x37x4,
CASE_00124,KM1_DC,10.0,constant,0.0,26.0,reduced,closed,124000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.324,,,success,45001,37,37x37x4,
CASE_00125,KM1_DC,10.0,constant,0.0,26.0,reduced,closed,125001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,7.884,,,success,45001,37,37x37x4,
CASE_00126,KM1_DC,10.0,constant,0.0,26.0,reduced,closed,126002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.12,,,success,45001,37,37x37x4,
CASE_00127,KM1_DC,10.0,constant,0.0,26.0,forced,closed,127000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.04,7.803,,,success,45001,37,37x37x4,
CASE_00128,KM1_DC,10.0,constant,0.0,26.0,forced,closed,128001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.04,8.163,,,success,45001,37,37x37x4,
CASE_00129,KM1_DC,10.0,constant,0.0,26.0,forced,closed,129002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.04,8.617,,,success,45001,37,37x37x4,
CASE_00130,KM1_DC,10.0,constant,0.0,26.0,off,closed,130000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.427,,,success,45001,37,37x37x4,
CASE_00131,KM1_DC,10.0,constant,0.0,26.0,off,closed,131001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,8.092,,,success,45001,37,37x37x4,
CASE_00132,KM1_DC,10.0,constant,0.0,26.0,off,closed,132002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,27.05,9.292,,,success,45001,37,37x37x4,
CASE_00133,KM1_DC,10.0,constant,5.0,26.0,normal,closed,133000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.64,8.273,,,success,45001,37,37x37x4,
CASE_00134,KM1_DC,10.0,constant,5.0,26.0,normal,closed,134001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.64,7.76,,,success,45001,37,37x37x4,
CASE_00135,KM1_DC,10.0,constant,5.0,26.0,normal,closed,135002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.64,8.697,,,success,45001,37,37x37x4,
CASE_00136,KM1_DC,10.0,constant,5.0,26.0,reduced,closed,136000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.65,7.532,,,success,45001,37,37x37x4,
CASE_00137,KM1_DC,10.0,constant,5.0,26.0,reduced,closed,137001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.65,8.307,,,success,45001,37,37x37x4,
CASE_00138,KM1_DC,10.0,constant,5.0,26.0,reduced,closed,138002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.65,7.755,,,success,45001,37,37x37x4,
CASE_00139,KM1_DC,10.0,constant,5.0,26.0,forced,closed,139000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.63,7.848,,,success,45001,37,37x37x4,
CASE_00140,KM1_DC,10.0,constant,5.0,26.0,forced,closed,140001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.63,8.366,,,success,45001,37,37x37x4,
CASE_00141,KM1_DC,10.0,constant,5.0,26.0,forced,closed,141002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.63,8.519,,,success,45001,37,37x37x4,
CASE_00142,KM1_DC,10.0,constant,5.0,26.0,off,closed,142000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.66,8.918,,,success,45001,37,37x37x4,
CASE_00143,KM1_DC,10.0,constant,5.0,26.0,off,closed,143001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.66,8.186,,,success,45001,37,37x37x4,
CASE_00144,KM1_DC,10.0,constant,5.0,26.0,off,closed,144002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,32.66,8.684,,,success,45001,37,37x37x4,
CASE_00145,KM1_DC,10.0,constant,10.0,26.0,normal,closed,145000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.89,8.18,,,success,45001,37,37x37x4,
CASE_00146,KM1_DC,10.0,constant,10.0,26.0,normal,closed,146001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.89,8.156,,,success,45001,37,37x37x4,
CASE_00147,KM1_DC,10.0,constant,10.0,26.0,normal,closed,147002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.89,7.688,,,success,45001,37,37x37x4,
CASE_00148,KM1_DC,10.0,constant,10.0,26.0,reduced,closed,148000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.9,8.572,,,success,45001,37,37x37x4,
CASE_00149,KM1_DC,10.0,constant,10.0,26.0,reduced,closed,149001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.9,7.393,,,success,45001,37,37x37x4,
CASE_00150,KM1_DC,10.0,constant,10.0,26.0,reduced,closed,150002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.9,9.301,,,success,45001,37,37x37x4,
CASE_00151,KM1_DC,10.0,constant,10.0,26.0,forced,closed,151000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.88,8.159,,,success,45001,37,37x37x4,
CASE_00152,KM1_DC,10.0,constant,10.0,26.0,forced,closed,152001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.88,8.264,,,success,45001,37,37x37x4,
CASE_00153,KM1_DC,10.0,constant,10.0,26.0,forced,closed,153002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.88,8.653,,,success,45001,37,37x37x4,
CASE_00154,KM1_DC,10.0,constant,10.0,26.0,off,closed,154000,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.92,8.619,,,success,45001,37,37x37x4,
CASE_00155,KM1_DC,10.0,constant,10.0,26.0,off,closed,155001,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.92,8.103,,,success,45001,37,37x37x4,
CASE_00156,KM1_DC,10.0,constant,10.0,26.0,off,closed,156002,0.75,DC,DC_LOOP,,,,0.0,0.0,136.43,4.806,0.9516,,False,0,,,KM1_DC_OUT,35.92,8.003,,,success,45001,37,37x37x4,
CASE_00157,KM1_DC,10.0,constant,20.0,26.0,normal,closed,157000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.27,8.289,,,success,45001,37,37x37x4,
CASE_00158,KM1_DC,10.0,constant,20.0,26.0,normal,closed,158001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.27,8.227,,,success,45001,37,37x37x4,
CASE_00159,KM1_DC,10.0,constant,20.0,26.0,normal,closed,159002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.27,8.404,,,success,45001,37,37x37x4,
CASE_00160,KM1_DC,10.0,constant,20.0,26.0,reduced,closed,160000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.28,8.427,,,success,45001,37,37x37x4,
CASE_00161,KM1_DC,10.0,constant,20.0,26.0,reduced,closed,161001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.28,7.807,,,success,45001,37,37x37x4,
CASE_00162,KM1_DC,10.0,constant,20.0,26.0,reduced,closed,162002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.28,8.469,,,success,45001,37,37x37x4,
CASE_00163,KM1_DC,10.0,constant,20.0,26.0,forced,closed,163000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.26,7.501,,,success,45001,37,37x37x4,
CASE_00164,KM1_DC,10.0,constant,20.0,26.0,forced,closed,164001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.26,9.629,,,success,45001,37,37x37x4,
CASE_00165,KM1_DC,10.0,constant,20.0,26.0,forced,closed,165002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.26,8.5,,,success,45001,37,37x37x4,
CASE_00166,KM1_DC,10.0,constant,20.0,26.0,off,closed,166000,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.3,8.347,,,success,45001,37,37x37x4,
CASE_00167,KM1_DC,10.0,constant,20.0,26.0,off,closed,167001,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.3,7.886,,,success,45001,37,37x37x4,
CASE_00168,KM1_DC,10.0,constant,20.0,26.0,off,closed,168002,0.75,DC,DC_LOOP,,,,0.0,0.0,138.06,10.08,0.8962,,False,0,,,KM1_DC_OUT,38.3,8.18,,,success,45001,37,37x37x4,
CASE_00169,KM1_DC,10.0,constant,30.0,26.0,normal,closed,169000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.11,8.262,,,success,45001,37,37x37x4,
CASE_00170,KM1_DC,10.0,constant,30.0,26.0,normal,closed,170001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.11,7.746,,,success,45001,37,37x37x4,
CASE_00171,KM1_DC,10.0,constant,30.0,26.0,normal,closed,171002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.11,8.02,,,success,45001,37,37x37x4,
CASE_00172,KM1_DC,10.0,constant,30.0,26.0,reduced,closed,172000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.13,7.983,,,success,45001,37,37x37x4,
CASE_00173,KM1_DC,10.0,constant,30.0,26.0,reduced,closed,173001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.13,7.779,,,success,45001,37,37x37x4,
CASE_00174,KM1_DC,10.0,constant,30.0,26.0,reduced,closed,174002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.13,7.971,,,success,45001,37,37x37x4,
CASE_00175,KM1_DC,10.0,constant,30.0,26.0,forced,closed,175000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.1,8.446,,,success,45001,37,37x37x4,
CASE_00176,KM1_DC,10.0,constant,30.0,26.0,forced,closed,176001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.1,8.601,,,success,45001,37,37x37x4,
CASE_00177,KM1_DC,10.0,constant,30.0,26.0,forced,closed,177002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.1,8.343,,,success,45001,37,37x37x4,
CASE_00178,KM1_DC,10.0,constant,30.0,26.0,off,closed,178000,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.15,8.003,,,success,45001,37,37x37x4,
CASE_00179,KM1_DC,10.0,constant,30.0,26.0,off,closed,179001,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.15,8.12,,,success,45001,37,37x37x4,
CASE_00180,KM1_DC,10.0,constant,30.0,26.0,off,closed,180002,0.75,DC,DC_LOOP,,,,0.0,0.0,139.28,14.035,0.855,,False,0,,,KM1_DC_OUT,39.15,8.159,,,success,45001,37,37x37x4,
CASE_00181,KM1_DC,15.0,constant,0.0,26.0,normal,closed,181000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,9.431,,,success,45001,37,37x37x4,
CASE_00182,KM1_DC,15.0,constant,0.0,26.0,normal,closed,182001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.03,,,success,45001,37,37x37x4,
CASE_00183,KM1_DC,15.0,constant,0.0,26.0,normal,closed,183002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.947,,,success,45001,37,37x37x4,
CASE_00184,KM1_DC,15.0,constant,0.0,26.0,reduced,closed,184000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.317,,,success,45001,37,37x37x4,
CASE_00185,KM1_DC,15.0,constant,0.0,26.0,reduced,closed,185001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.276,,,success,45001,37,37x37x4,
CASE_00186,KM1_DC,15.0,constant,0.0,26.0,reduced,closed,186002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.588,,,success,45001,37,37x37x4,
CASE_00187,KM1_DC,15.0,constant,0.0,26.0,forced,closed,187000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.134,,,success,45001,37,37x37x4,
CASE_00188,KM1_DC,15.0,constant,0.0,26.0,forced,closed,188001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,7.696,,,success,45001,37,37x37x4,
CASE_00189,KM1_DC,15.0,constant,0.0,26.0,forced,closed,189002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.42,8.705,,,success,45001,37,37x37x4,
CASE_00190,KM1_DC,15.0,constant,0.0,26.0,off,closed,190000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.43,8.325,,,success,45001,37,37x37x4,
CASE_00191,KM1_DC,15.0,constant,0.0,26.0,off,closed,191001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.43,8.07,,,success,45001,37,37x37x4,
CASE_00192,KM1_DC,15.0,constant,0.0,26.0,off,closed,192002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.0,0.0,1.0,,False,0,,,KM1_AC,28.43,8.299,,,success,45001,37,37x37x4,
CASE_00193,KM1_DC,15.0,constant,5.0,26.0,normal,closed,193000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.96,8.561,,,success,45001,37,37x37x4,
CASE_00194,KM1_DC,15.0,constant,5.0,26.0,normal,closed,194001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.96,8.044,,,success,45001,37,37x37x4,
CASE_00195,KM1_DC,15.0,constant,5.0,26.0,normal,closed,195002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.96,8.196,,,success,45001,37,37x37x4,
CASE_00196,KM1_DC,15.0,constant,5.0,26.0,reduced,closed,196000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.98,7.647,,,success,45001,37,37x37x4,
CASE_00197,KM1_DC,15.0,constant,5.0,26.0,reduced,closed,197001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.98,8.561,,,success,45001,37,37x37x4,
CASE_00198,KM1_DC,15.0,constant,5.0,26.0,reduced,closed,198002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.98,8.082,,,success,45001,37,37x37x4,
CASE_00199,KM1_DC,15.0,constant,5.0,26.0,forced,closed,199000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.95,8.019,,,success,45001,37,37x37x4,
CASE_00200,KM1_DC,15.0,constant,5.0,26.0,forced,closed,200001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.95,8.072,,,success,45001,37,37x37x4,
CASE_00201,KM1_DC,15.0,constant,5.0,26.0,forced,closed,201002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,41.95,7.933,,,success,45001,37,37x37x4,
CASE_00202,KM1_DC,15.0,constant,5.0,26.0,off,closed,202000,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,42.01,8.228,,,success,45001,37,37x37x4,
CASE_00203,KM1_DC,15.0,constant,5.0,26.0,off,closed,203001,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,42.01,8.741,,,success,45001,37,37x37x4,
CASE_00204,KM1_DC,15.0,constant,5.0,26.0,off,closed,204002,0.75,DC,DC_LOOP,,,,0.0,0.0,135.59,2.046,0.9801,,False,0,,,KM1_DC_OUT,42.01,7.74,,,success,45001,37,37x37x4,
CASE_00205,KM1_DC,15.0,constant,10.0,26.0,normal,closed,205000,0.75,DC,DC_LOOP,842.82,858.386,859.888,2836.2,410.5,136.43,4.806,0.9516,19.44513,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,812.4,8.327,,,success,48995,37,37x37x4,
CASE_00206,KM1_DC,15.0,constant,10.0,26.0,normal,closed,206001,0.75,DC,DC_LOOP,842.82,858.35,859.852,2836.2,410.5,136.43,4.806,0.9516,19.44575,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,812.39,8.118,,,success,48993,37,37x37x4,
CASE_00207,KM1_DC,15.0,constant,10.0,26.0,normal,closed,207002,0.75,DC,DC_LOOP,842.82,858.378,859.88,2836.2,410.5,136.43,4.806,0.9516,19.44515,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,812.4,8.922,,,success,48995,37,37x37x4,
CASE_00208,KM1_DC,15.0,constant,10.0,26.0,reduced,closed,208000,0.75,DC,DC_LOOP,842.78,858.338,859.84,2607.5,410.5,136.43,4.806,0.9516,19.44491,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,779.01,8.199,,,success,48993,37,37x37x4,
CASE_00209,KM1_DC,15.0,constant,10.0,26.0,reduced,closed,209001,0.75,DC,DC_LOOP,842.78,858.36,859.862,2607.5,410.5,136.43,4.806,0.9516,19.44483,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,779.01,7.924,,,success,48994,37,37x37x4,
CASE_00210,KM1_DC,15.0,constant,10.0,26.0,reduced,closed,210002,0.75,DC,DC_LOOP,842.78,858.334,859.836,2607.3,410.5,136.43,4.806,0.9516,19.44545,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,779.02,8.707,,,success,48992,37,37x37x4,
CASE_00211,KM1_DC,15.0,constant,10.0,26.0,forced,closed,211000,0.75,DC,DC_LOOP,842.86,858.424,859.926,3070.9,410.5,136.43,4.806,0.9516,19.44521,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,825.72,8.769,,,success,48997,37,37x37x4,
CASE_00212,KM1_DC,15.0,constant,10.0,26.0,forced,closed,212001,0.75,DC,DC_LOOP,842.86,858.424,859.926,3070.9,410.5,136.43,4.806,0.9516,19.44514,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,825.72,9.001,,,success,48997,37,37x37x4,
CASE_00213,KM1_DC,15.0,constant,10.0,26.0,forced,closed,213002,0.75,DC,DC_LOOP,842.86,858.434,859.936,3070.9,410.5,136.43,4.806,0.9516,19.4453,False,3,KM1_DC_OUT;KM1_DC_IN;KA1,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread;KA1:thermal_surface_spread,KM1_DC_OUT,825.72,8.176,,,success,48997,37,37x37x4,
CASE_00214,KM1_DC,15.0,constant,10.0,26.0,off,closed,214000,0.75,DC,DC_LOOP,842.7,858.24,859.742,2196.6,410.5,136.43,4.806,0.9516,19.44512,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,683.82,8.441,,,success,48988,37,37x37x4,
CASE_00215,KM1_DC,15.0,constant,10.0,26.0,off,closed,215001,0.75,DC,DC_LOOP,842.7,858.258,859.76,2196.6,410.5,136.43,4.806,0.9516,19.44494,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,683.82,8.747,,,success,48989,37,37x37x4,
CASE_00216,KM1_DC,15.0,constant,10.0,26.0,off,closed,216002,0.75,DC,DC_LOOP,842.7,858.242,859.744,2196.6,410.5,136.43,4.806,0.9516,19.44525,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,683.82,8.325,,,success,48988,37,37x37x4,
CASE_00217,KM1_DC,15.0,constant,20.0,26.0,normal,closed,217000,0.75,DC,DC_LOOP,784.02,799.17,800.672,2686.3,410.1,138.06,10.08,0.8962,19.47586,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,796.98,7.688,,,success,46034,37,37x37x4,
CASE_00218,KM1_DC,15.0,constant,20.0,26.0,normal,closed,218001,0.75,DC,DC_LOOP,784.02,799.178,800.68,2686.3,410.1,138.06,10.08,0.8962,19.47552,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,796.98,8.235,,,success,46035,37,37x37x4,
CASE_00219,KM1_DC,15.0,constant,20.0,26.0,normal,closed,219002,0.75,DC,DC_LOOP,784.02,799.17,800.672,2686.3,410.1,138.06,10.08,0.8962,19.47579,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,796.98,7.855,,,success,46034,37,37x37x4,
CASE_00220,KM1_DC,15.0,constant,20.0,26.0,reduced,closed,220000,0.75,DC,DC_LOOP,783.96,799.118,800.62,2471.3,410.1,138.06,10.08,0.8962,19.47566,False,2,KM1_DC_OUT;KM1_DC_IN,KM1_DC_OUT:thermal_surface_spread;KM1_DC_IN:thermal_surface_spread,KM1_DC_OUT,749.13,7.98,,,success,46032,37,37x37x4,
